store_id,dept_id,avg_holdiay_sales,avg_non_holiday_sales,holiday_delta,holiday_lift_pct,total_holiday_sales,total_non_holiday_sales,holiday_weeks,non_holiday_weeks
8,29,,2719.188666667,,,0,40787.83,0,15
10,23,57989.16,62533.79,-4544.63,-0.072674789,115978.32,1125608.22,2,18
11,72,154313.335,70523.202941176,83790.132058824,1.188121477,308626.67,1198894.45,2,17
13,42,8003.37,8152.266842105,-148.896842105,-0.018264471,8003.37,154893.07,1,19
16,90,7493.306666667,7068.145,425.161666667,0.060151803,22479.92,98954.03,3,14
17,74,16852.34,14383.608333333,2468.731666667,0.171635073,16852.34,172603.3,1,12
23,6,,7761.677857143,,,0,108663.49,0,14
24,25,15132.98,11727.935,3405.045,0.290336278,15132.98,211102.83,1,18
24,28,,629.820588235,,,0,10706.95,0,17
26,93,25589.655,26892.637647059,-1302.982647059,-0.048451277,51179.31,457174.84,2,17
28,19,1047.42,1645.354615385,-597.934615385,-0.363407748,1047.42,21389.61,1,13
28,37,2332.5,2062.090909091,270.409090909,0.131133448,4665,22683,2,11
28,12,,3183.57,,,0,47753.55,0,15
30,3,675.33,741.218,-65.888,-0.088891527,675.33,11118.27,1,15
31,30,2850.3,3288.156086957,-437.856086957,-0.133161588,2850.3,75627.59,1,23
33,91,9226.17,10285.535238095,-1059.365238095,-0.102995635,18452.34,215996.24,2,21
35,41,2287.75,1833.895294118,453.854705882,0.247481253,2287.75,31176.22,1,17
36,20,44.016666667,71.907272727,-27.89060606,-0.387869057,132.05,790.98,3,11
38,55,,11.88,,,0,11.88,0,1
40,94,31725.51,40229.941578947,-8504.431578947,-0.211395574,63451.02,764368.89,2,19
42,10,442.96,404.609375,38.350625,0.094784321,885.92,6473.75,2,16
43,81,18531.563333333,19622.77,-1091.206666667,-0.055609206,55594.69,313964.32,3,16
4,16,,22378.864375,,,0,358061.83,0,16
9,18,,3708.104615385,,,0,48205.36,0,13
11,56,,2115.773,,,0,21157.73,0,10
11,60,,119.56,,,0,597.8,0,5
12,7,,34996.656190476,,,0,734929.78,0,21
13,21,,9692.564285714,,,0,135695.9,0,14
15,96,1960.15,2492.964347826,-532.814347826,-0.213727223,1960.15,57338.18,1,23
17,29,2736.28,3078.182105263,-341.902105263,-0.111072735,5472.56,58485.46,2,19
21,74,14983.235,11922.135294118,3061.099705882,0.256757672,29966.47,202676.3,2,17
23,41,1336,1944.1025,-608.1025,-0.312793436,1336,31105.64,1,16
25,58,,656.875,,,0,10510,0,16
30,97,12288.35,13360.261176471,-1071.911176471,-0.080231304,36865.05,227124.44,3,17
31,17,,8528.284117647,,,0,144980.83,0,17
32,28,823.52,683.511052632,140.008947368,0.204837869,823.52,12986.71,1,19
34,12,,4888.90375,,,0,39111.23,0,8
40,10,22502.895,20937.3525,1565.5425,0.074772706,90011.58,251248.23,4,12
40,46,7845.48,9126.432142857,-1280.952142857,-0.140356289,7845.48,127770.05,1,14
42,40,20843.15,19525.558,1317.592,0.067480376,41686.3,292883.37,2,15
42,85,53.18,63.960555556,-10.780555556,-0.168550061,53.18,1151.29,1,18
44,87,,234.345555556,,,0,4218.22,0,18
45,59,,753.039583333,,,0,18072.95,0,24
1,40,59179.16,59978.443636364,-799.283636364,-0.013326182,59179.16,659762.88,1,11
1,1,17746.68,20698.772142857,-2952.092142857,-0.142621607,17746.68,289782.81,1,14
1,23,31848.99,20477.292105263,11371.697894737,0.555332113,31848.99,389068.55,1,19
10,71,13472.39,16256.448888889,-2784.058888889,-0.171258736,13472.39,292616.08,1,18
13,41,1634.75,2696.872222222,-1062.122222222,-0.393834833,1634.75,48543.7,1,18
17,96,,1034.356666667,,,0,6206.14,0,6
21,26,7648.92,12002.909333333,-4353.989333333,-0.362744499,7648.92,180043.64,1,15
29,27,1441.98,1354.257,87.723,0.06477574,1441.98,27085.14,1,20
30,60,880,615.729411765,264.270588235,0.429199228,880,10467.4,1,17
33,8,,3583.332857143,,,0,50166.66,0,14
34,17,,6031.8725,,,0,48254.98,0,8
44,4,,7573.868181818,,,0,83312.55,0,11
1,41,3254.07,822.590625,2431.479375,2.955880241,3254.07,13161.45,1,16
3,92,,7413.584705882,,,0,126030.94,0,17
7,42,5735.73,6658.674666667,-922.944666667,-0.138607863,5735.73,99880.12,1,15
10,40,,100766.260666667,,,0,1511493.91,0,15
12,44,9512.15,6616.598,2895.552,0.437619453,9512.15,99248.97,1,15
13,60,844.8,995.658823529,-150.858823529,-0.151516584,1689.6,16926.2,2,17
15,93,326.065,444.77,-118.705,-0.266890753,652.13,8450.63,2,19
18,85,1632.89,1777.35173913,-144.46173913,-0.081279207,1632.89,40879.09,1,23
20,33,9912.51,8275.495,1637.015,0.197814753,19825.02,99305.94,2,12
23,29,11377.12,11803.977142857,-426.857142857,-0.036162146,11377.12,247883.52,1,21
25,31,2008.72,1747.330666667,261.389333333,0.149593513,2008.72,26209.96,1,15
26,6,,4027.265,,,0,48327.18,0,12
29,85,1682.32,1801.317,-118.997,-0.06606111,1682.32,36026.34,1,20
35,94,,417.253,,,0,4172.53,0,10
39,42,3277.7025,3546.854117647,-269.151617647,-0.075884603,13110.81,60296.52,4,17
7,20,,3219.468666667,,,0,48292.03,0,15
9,55,,7236.46375,,,0,115783.42,0,16
9,3,5764.45,6594.896666667,-830.446666667,-0.12592262,5764.45,79138.76,1,12
15,58,140,785.888888889,-645.888888889,-0.821857769,140,7073,1,9
18,93,1052.97,1855.151666667,-802.181666667,-0.432407593,1052.97,22261.82,1,12
22,51,,52.018571429,,,0,364.13,0,7
23,56,5323.196666667,12022.363333333,-6699.166666666,-0.557225437,15969.59,144268.36,3,12
25,46,17357.44,19163.446,-1806.006,-0.094242236,34714.88,287451.69,2,15
25,28,830.33,600.335882353,229.994117647,0.383109063,830.33,10205.71,1,17
28,46,21144.81,19505.187857143,1639.622142857,0.084060823,21144.81,273072.63,1,14
30,16,2000.635,1636.844,363.791,0.222251479,4001.27,32736.88,2,20
36,90,,34358.125,,,0,549730,0,16
36,2,12093.7,13749.09875,-1655.39875,-0.120400528,24187.4,219985.58,2,16
2,40,90452.83,76878.656111111,13574.173888889,0.176566222,90452.83,1383815.81,1,18
4,34,24756.9,24641.45047619,115.44952381,0.004685176,24756.9,517470.46,1,21
9,44,,3083.098888889,,,0,55495.78,0,18
10,97,5509.05,5256.28,252.77,0.048089143,5509.05,84100.48,1,16
12,14,45083.58,18195.897333333,26887.682666667,1.477678302,45083.58,272938.46,1,15
14,35,3023.43,4051.497272727,-1028.067272727,-0.25374996,9070.29,44566.47,3,11
22,22,23550.9,12380.97826087,11169.92173913,0.902184101,23550.9,284762.5,1,23
23,23,40545.09,48653.182,-8108.092,-0.166650806,40545.09,973063.64,1,20
25,97,2569.27,2746.391,-177.121,-0.064492274,5138.54,27463.91,2,10
25,60,,172.061538462,,,0,2236.8,0,13
31,80,19592.6425,19043.696923077,548.945576923,0.028825578,78370.57,247568.06,4,13
39,20,,7345.34,,,0,73453.4,0,10
45,23,27725.263333333,25629.659130435,2095.604202898,0.08176481,83175.79,589482.16,3,23
7,35,,504.875238095,,,0,10602.38,0,21
10,98,,99.36,,,0,794.88,0,8
15,29,5183.79,4719.115833333,464.674166667,0.098466362,5183.79,56629.39,1,12
15,92,,19173.574117647,,,0,325950.76,0,17
19,67,10937.62,13065.122352941,-2127.502352941,-0.162838303,10937.62,222107.08,1,17
24,6,8861.825,4177.205,4684.62,1.121472372,35447.3,66835.28,4,16
26,23,,14450.25,,,0,231204,0,16
27,93,57180.09,58205.4,-1025.31,-0.017615376,57180.09,756670.2,1,13
31,32,,5813.92,,,0,87208.8,0,15
32,10,24788.29,22464.371666667,2323.918333333,0.103449069,24788.29,404358.69,1,18
37,12,85.73,211.391111111,-125.661111111,-0.594448416,85.73,3805.04,1,18
38,25,,46.909333333,,,0,703.64,0,15
45,79,15217.055,15271.094,-54.039,-0.003538646,30434.11,152710.94,2,10
3,1,,6659.507333333,,,0,99892.61,0,15
5,36,663,550.900833333,112.099166667,0.203483386,663,13221.62,1,24
11,67,9162.825,8536.161,626.664,0.073412861,18325.65,85361.61,2,10
15,42,3238.175,3650.739473684,-412.564473684,-0.113008468,6476.35,69364.05,2,19
18,71,12803.923333333,8178.658333333,4625.265,0.565528576,38411.77,98143.9,3,12
19,71,9107.546666667,6114.967647059,2992.579019608,0.489385912,27322.64,103954.45,3,17
21,44,5197.55,4202.7675,994.7825,0.23669701,10395.1,33622.14,2,8
28,71,,6696.308095238,,,0,140622.47,0,21
31,2,58103.23,58306.31047619,-203.08047619,-0.003482993,174309.69,1224432.52,3,21
35,36,,3329.9625,,,0,39959.55,0,12
6,7,75785.84,38575.848666667,37209.991333333,0.964592941,227357.52,578637.73,3,15
11,71,10845.555,9278.49375,1567.06125,0.168891772,21691.11,148455.9,2,16
12,56,496.74,1026.946153846,-530.206153846,-0.516294016,496.74,13350.3,1,13
15,11,,13628.860625,,,0,218061.77,0,16
17,49,-10.655,34.239230769,-44.894230769,-1.311192739,-21.31,445.11,2,13
18,19,2356.685,2568.041538462,-211.356538462,-0.082302617,4713.37,33384.54,2,13
21,92,27205.835,21473.999166667,5731.835833333,0.266919813,54411.67,257687.99,2,12
22,45,35.91,20.9625,14.9475,0.713059034,35.91,167.7,1,8
25,18,3459.9,7549.008333333,-4089.108333333,-0.5416749,3459.9,135882.15,1,18
28,92,,97067.008823529,,,0,1650139.15,0,17
37,33,,3.985,,,0,7.97,0,2
37,72,126.953333333,259.838461538,-132.885128205,-0.51141439,380.86,3377.9,3,13
38,5,287.38,443.844761905,-156.464761905,-0.352521366,574.76,9320.74,2,21
42,12,95.47,93.854285714,1.615714286,0.017215136,95.47,1313.96,1,14
42,31,3,47.07875,-44.07875,-0.936276983,3,753.26,1,16
2,27,,1959.812222222,,,0,35276.62,0,18
9,82,8682.173333333,9443.434545455,-761.261212122,-0.080612748,26046.52,103877.78,3,11
12,20,,6728.255,,,0,53826.04,0,8
18,90,28965.28,18158.016785714,10807.263214286,0.595178611,28965.28,508424.47,1,28
31,79,,38282.724166667,,,0,459392.69,0,12
31,46,22285.08,25549.383,-3264.303,-0.127764455,22285.08,510987.66,1,20
31,26,6817.74,6196.857777778,620.882222222,0.100193073,6817.74,111543.44,1,18
38,38,49141.69,54482.04,-5340.35,-0.098020375,49141.69,926194.68,1,17
41,22,,8935.116363636,,,0,98286.28,0,11
2,91,,80823.996875,,,0,1293183.95,0,16
4,21,10270.75,9138.463333333,1132.286666667,0.123903399,10270.75,164492.34,1,18
17,4,21821.08,22482.946875,-661.866875,-0.029438618,43642.16,359727.15,2,16
20,67,18940.2225,19043.992666667,-103.770166667,-0.005448971,75760.89,285659.89,4,15
20,20,9680.03,7143.273636364,2536.756363636,0.355125184,9680.03,78576.01,1,11
22,24,,7529.9575,,,0,90359.49,0,12
27,40,65229.16,71151.634,-5922.474,-0.083237358,65229.16,1067274.51,1,15
39,3,,21654.489230769,,,0,281508.36,0,13
3,12,,2143.868,,,0,21438.68,0,10
14,36,1645,4838.634285714,-3193.634285714,-0.660028036,1645,67740.88,1,14
25,29,3585.85,4144.112857143,-558.262857143,-0.134712272,7171.7,58017.58,2,14
35,27,,1655.581052632,,,0,31456.04,0,19
1,92,134373.61,129724.20125,4649.40875,0.03584072,134373.61,2075587.22,1,16
9,1,,10207.376363636,,,0,224562.28,0,22
15,18,,5589.393571429,,,0,78251.51,0,14
17,24,,4596.781666667,,,0,82742.07,0,18
26,81,22269.62,19189.61,3080.01,0.160504044,22269.62,230275.32,1,12
28,81,,23210.82,,,0,232108.2,0,10
38,16,,878.5375,,,0,14056.6,0,16
42,80,,15042.026923077,,,0,195546.35,0,13
43,82,7802.86,8510.924666667,-708.064666667,-0.083194799,15605.72,127663.87,2,15
3,96,,3930.985454545,,,0,43240.84,0,11
4,19,,2771.640666667,,,0,41574.61,0,15
5,67,3372.62,3563.343125,-190.723125,-0.053523649,3372.62,57013.49,1,16
8,12,,6985.733125,,,0,111771.73,0,16
12,40,,50030.815882353,,,0,850523.87,0,17
40,49,47.52,27.207,20.313,0.746609328,47.52,272.07,1,10
42,79,13870.215,13557.905,312.31,0.02303527,27740.43,189810.67,2,14
7,71,,2302.802142857,,,0,32239.23,0,14
14,12,5368.82,5884.617647059,-515.797647059,-0.087651854,5368.82,100038.5,1,17
35,10,14563.58,15343.320769231,-779.740769231,-0.050819557,14563.58,199463.17,1,13
1,8,35216.923333333,36391.376,-1174.452666667,-0.032272829,105650.77,545870.64,3,15
26,8,31269.32,29278.305833333,1991.014166667,0.068003052,31269.32,351339.67,1,12
38,80,9474.4,11841.961,-2367.561,-0.199929809,18948.8,118419.61,2,10
40,38,38912.91,35481.799375,3431.110625,0.096700581,38912.91,567708.79,1,16
7,49,,28.2525,,,0,226.02,0,8
10,50,,4201.357142857,,,0,58819,0,14
34,32,4991.7,4798.518461538,193.181538462,0.04025858,9983.4,62380.74,2,13
43,96,,25694.739,,,0,256947.39,0,10
6,45,,21.55,,,0,150.85,0,7
24,72,83371.41,50095.925714286,33275.484285714,0.664235341,166742.82,350671.48,2,7
34,52,1556.9,1140.3775,416.5225,0.365249665,3113.8,13684.53,2,12
10,38,,89844.321111111,,,0,1617197.78,0,18
16,55,6490.09,6080.42625,409.66375,0.067374183,6490.09,48643.41,1,8
28,22,15091.3775,9927.286363636,5164.091136364,0.520191616,60365.51,109200.15,4,11
7,18,12021.94,1893.751428571,10128.188571429,5.348214353,12021.94,13256.26,1,7
45,11,,13412.133846154,,,0,174357.74,0,13
3,85,895.353333333,1009.984666667,-114.631333334,-0.113498093,2686.06,15149.77,3,15
4,20,,8643.871818182,,,0,95082.59,0,11
11,52,3203.01,2749.024615385,453.985384615,0.165144169,3203.01,35737.32,1,13
24,87,,25098.402608696,,,0,577263.26,0,23
27,21,8199.12,6911.901363636,1287.218636364,0.186232206,8199.12,152061.83,1,22
29,45,,26.92,,,0,53.84,0,2
9,52,1576.29,1620.290714286,-44.000714286,-0.027156062,3152.58,22684.07,2,14
26,54,36.813333333,94.967857143,-58.15452381,-0.612360072,220.88,1329.55,6,14
14,85,1373.78,2653.0675,-1279.2875,-0.48219184,1373.78,31836.81,1,12
3,49,,16.335,,,0,130.68,0,8
16,56,,4336.943571429,,,0,60717.21,0,14
15,81,,4438.651666667,,,0,53263.82,0,12
1,45,,22.065,,,0,88.26,0,4
13,29,5956.45,6658.159230769,-701.709230769,-0.105390876,5956.45,86556.07,1,13
16,47,,58,,,0,58,0,1
33,32,,28.142857143,,,0,197,0,7
2,71,4016.71,4518.485333333,-501.775333333,-0.111049455,8033.42,67777.28,2,15
7,17,5559.56,5583.012631579,-23.452631579,-0.004200713,5559.56,106077.24,1,19
36,92,,45805.42125,,,0,366443.37,0,8
44,22,12.88,103.04,-90.16,-0.875,12.88,206.08,1,2
3,54,,64.225454545,,,0,706.48,0,11
34,87,5561.416666667,5973.711818182,-412.295151515,-0.069018253,16684.25,65710.83,3,11
36,22,118.14,127.77,-9.63,-0.075369805,118.14,255.54,1,2
37,32,,119,,,0,357,0,3
43,49,,6.485,,,0,12.97,0,2
39,47,,1.8,,,0,3.6,0,2
36,6,13.18,32,-18.82,-0.588125,13.18,96,1,3
17,51,,12.866666667,,,0,38.6,0,3
37,24,,5.62,,,0,11.24,0,2
44,49,,7.5,,,0,15,0,2
14,47,,0,,,0,0,0,1
2,26,6747.98,8775.843157895,-2027.863157895,-0.231073314,6747.98,166741.02,1,19
5,35,985.625,1304.892142857,-319.267142857,-0.244669373,1971.25,18268.49,2,14
7,33,4916.16,2183.546666667,2732.613333333,1.251456346,4916.16,39303.84,1,18
11,28,950.07,946.996,3.074,0.003246054,950.07,14204.94,1,15
11,10,24610.89,22732.6035,1878.2865,0.082625226,24610.89,454652.07,1,20
12,25,17159.94,20557.478333333,-3397.538333333,-0.165270189,17159.94,370034.61,1,18
13,5,64797.62,62490.235384615,2307.384615385,0.036923923,64797.62,812373.06,1,13
13,46,38584.09,42457.707692308,-3873.617692308,-0.091234735,38584.09,551950.2,1,13
13,2,72779.633333333,77127.818421053,-4348.18508772,-0.056376353,218338.9,1465428.55,3,19
14,50,2425.5,2205.384615385,220.115384615,0.099808162,7276.5,28670,3,13
18,45,,19.4475,,,0,77.79,0,4
23,7,28539.18,53376.761052632,-24837.581052632,-0.465325744,57078.36,1014158.46,2,19
24,80,34430.13,28799.201428571,5630.928571429,0.195523775,34430.13,604783.23,1,21
24,16,11465.66,26064.05,-14598.39,-0.560096762,22931.32,364896.7,2,14
25,95,37127.49,42906.420625,-5778.930625,-0.13468685,37127.49,686502.73,1,16
25,14,13696.5,10376.353125,3320.146875,0.319972425,41089.5,166021.65,3,16
25,17,11412.196,9840.049411765,1572.146588235,0.159770192,57060.98,167280.84,5,17
26,10,9321.565,10010.172777778,-688.607777778,-0.068790798,18643.13,180183.11,2,18
26,34,6825,8277.730526316,-1452.730526316,-0.175498649,6825,157276.88,1,19
27,31,5084.78,4028.448461538,1056.331538462,0.26221796,10169.56,52369.83,2,13
28,56,,900.498235294,,,0,15308.47,0,17
28,14,14248.45,16893.443809524,-2644.993809524,-0.156569249,14248.45,354762.32,1,21
29,10,,9907.158,,,0,148607.37,0,15
36,1,2567.57,2473.506,94.064,0.038028612,10270.28,37102.59,4,15
38,52,24.866666667,17.823,7.043666667,0.395200958,74.6,356.46,3,20
38,94,25976.2,20420.11,5556.09,0.272089132,25976.2,245041.32,1,12
39,45,10.47,15.727,-5.257,-0.334265912,10.47,157.27,1,10
41,80,15810.48,17438.371578947,-1627.891578947,-0.093351124,31620.96,331329.06,2,19
44,55,,8.75,,,0,35,0,4
45,38,45204.97,52830.678,-7625.708,-0.144342422,90409.94,528306.78,2,10
2,46,36686.53,30179.305,6507.225,0.215618782,73373.06,724303.32,2,24
3,56,1071.94,1106.785454545,-34.845454545,-0.031483477,1071.94,12174.64,1,11
4,27,3648.86,2345.1825,1303.6775,0.55589597,3648.86,28142.19,1,12
5,24,2291.29,1307.509473684,983.780526316,0.752407953,4582.58,24842.68,2,19
5,34,3580.17,3862.697916667,-282.527916667,-0.073142638,3580.17,92704.75,1,24
8,16,,16044.433333333,,,0,240666.5,0,15
12,12,,4937.208333333,,,0,88869.75,0,18
16,83,,274.673333333,,,0,1648.04,0,6
17,71,3689,3485.070588235,203.929411765,0.058515145,3689,59246.2,1,17
19,14,,18172.724375,,,0,290763.59,0,16
23,91,26853.835,21971.232222222,4882.602777778,0.22222708,53707.67,197741.09,2,9
26,46,,9602.066923077,,,0,124826.87,0,13
27,97,18610.59,21135.328461538,-2524.738461538,-0.119455842,18610.59,274759.27,1,13
29,20,4627.99,3979.550526316,648.439473684,0.162942893,4627.99,75611.46,1,19
31,29,5500.04,4516.016,984.024,0.217896482,11000.08,67740.24,2,15
32,7,19088.89,19964.444444444,-875.554444444,-0.043855688,19088.89,359360,1,18
33,38,,13545.333846154,,,0,176089.34,0,13
34,4,,19408.089166667,,,0,232897.07,0,12
34,26,,4154.562631579,,,0,78936.69,0,19
36,13,12219.31,12198.041578947,21.268421053,0.001743593,12219.31,231762.79,1,19
41,92,147778.7,114531.997777778,33246.702222222,0.29028309,147778.7,2061575.96,1,18
43,98,,9128.591304348,,,0,209957.6,0,23
45,14,22001.225,14092.602,7908.623,0.561189694,44002.45,211389.03,2,15
45,6,3161.33,3321.830952381,-160.500952381,-0.048317014,3161.33,69758.45,1,21
5,2,,12668.488,,,0,190027.32,0,15
11,8,31243.665,33074.582307692,-1830.917307692,-0.055357231,62487.33,429969.57,2,13
12,23,71079.58,37696.47,33383.11,0.885576554,71079.58,490054.11,1,13
16,23,17706.1,10386.850434783,7319.249565217,0.704664962,17706.1,238897.56,1,23
16,18,7828.225,1741.435714286,6086.789285714,3.495270733,15656.45,12190.05,2,7
16,48,,561.333333333,,,0,1684,0,3
21,87,,7143.403333333,,,0,128581.26,0,18
22,44,,5079.998235294,,,0,86359.97,0,17
22,32,5222.18,5836.35,-614.17,-0.105231866,10444.36,87545.25,2,15
23,5,43991.155,31520.4,12470.755,0.39564076,87982.31,472806,2,15
26,35,,1863.669666667,,,0,55910.09,0,30
28,23,43551.12,29134.471333333,14416.648666667,0.494831312,43551.12,437017.07,1,15
34,24,,3002.48,,,0,39032.24,0,13
38,31,11.5,24.94,-13.44,-0.538893344,23,249.4,2,10
38,97,7812.19,9881.769230769,-2069.579230769,-0.209434078,7812.19,128463,1,13
40,44,3142,3286.557037037,-144.557037037,-0.043984338,3142,88737.04,1,27
41,9,31511.046666667,32640.374444444,-1129.327777777,-0.034599106,94533.14,587526.74,3,18
44,81,,7634.128571429,,,0,106877.8,0,14
45,81,15073.25,14647.094666667,426.155333333,0.029094871,15073.25,219706.42,1,15
1,71,3554.43,2818.095384615,736.334615385,0.261288039,10663.29,36635.24,3,13
2,87,28973.6,24394.054761905,4579.545238095,0.187732023,28973.6,512275.15,1,21
5,49,,39.075714286,,,0,273.53,0,7
7,8,,14459.876923077,,,0,187978.4,0,13
11,79,29888.785,31701.114375,-1812.329375,-0.057169264,59777.57,507217.83,2,16
14,40,65377.826666667,70860.9255,-5483.098833333,-0.077378312,196133.48,1417218.51,3,20
15,25,11750.32,10088.283846154,1662.036153846,0.164749147,11750.32,131147.69,1,13
16,38,49076.25,50716.501052632,-1640.251052632,-0.032341566,49076.25,963613.52,1,19
16,33,,2168.27,,,0,23850.97,0,11
18,87,,18695.448,,,0,186954.48,0,10
20,32,18432.46,12507.63,5924.83,0.473697255,18432.46,225137.34,1,18
21,14,35552.61,14868.66,20683.95,1.391110564,35552.61,237898.56,1,16
25,72,43677.02,36375.325416667,7301.694583333,0.200732076,43677.02,873007.81,1,24
26,22,6900.16,5614.122105263,1286.037894737,0.229071949,6900.16,106668.32,1,19
28,87,11147.02,11888.567333333,-741.547333333,-0.062374827,11147.02,178328.51,1,15
28,85,,1367.877222222,,,0,24621.79,0,18
30,13,13411.48,11651.920555556,1759.559444444,0.151010251,13411.48,209734.57,1,18
31,9,10443.515,10995.648235294,-552.133235294,-0.050213796,20887.03,186926.02,2,17
39,54,61.92,76.3725,-14.4525,-0.189236964,123.84,1221.96,2,16
39,32,6524.47,6053.408235294,471.061764706,0.077817611,13048.94,102907.94,2,17
40,27,,904.919333333,,,0,13573.79,0,15
42,91,,43054.655625,,,0,688874.49,0,16
45,87,7234.1,6576.783,657.317,0.099945064,14468.2,131535.66,2,20
3,34,4742.48,4401.521052632,340.958947368,0.077463891,4742.48,83628.9,1,19
5,45,,18.51875,,,0,148.15,0,8
11,16,5229.78,14658.131,-9428.351,-0.643216451,5229.78,146581.31,1,10
15,83,558.28,411.424,146.856,0.356945633,558.28,6171.36,1,15
17,27,,1366.4215,,,0,27328.43,0,20
17,12,7710.513333333,7930.02875,-219.515416667,-0.027681541,23131.54,126880.46,3,16
20,72,199793.743333333,88515.477272727,111278.266060606,1.257161679,599381.23,973670.25,3,11
23,12,4161.41,5989.408571429,-1827.998571429,-0.305205188,20807.05,125777.58,5,21
25,20,3908.89,3893.455625,15.434375,0.003964184,3908.89,62295.29,1,16
30,95,40376.82,45075.167368421,-4698.347368421,-0.104233609,40376.82,856428.18,1,19
31,10,24493.55,20441.415,4052.135,0.198231629,24493.55,286179.81,1,14
35,38,,36246.94875,,,0,579951.18,0,16
40,60,216,106.04,109.96,1.036967182,216,1590.6,1,15
44,98,3158.435,3413.450625,-255.015625,-0.074709042,6316.87,54615.21,2,16
4,52,3927.5,3774.102105263,153.397894737,0.040644871,3927.5,71707.94,1,19
5,23,5795.9,6754.83,-958.93,-0.141962122,11591.8,60793.47,2,9
6,52,,4409.944166667,,,0,52919.33,0,12
7,27,844.295,734.005882353,110.289117647,0.150256449,1688.59,12478.1,2,17
10,83,236.086666667,325.69125,-89.604583333,-0.275121249,708.26,5211.06,3,16
12,18,,16853.699166667,,,0,202244.39,0,12
14,1,37487.085,23882.975238095,13604.109761905,0.569615369,74974.17,501542.48,2,21
