Store,Dept,Date,Weekly_Sales,IsHoliday
1,87,2012-09-21,50794.86,False
40,6,2011-09-16,2106.34,False
5,17,2011-03-04,3208.38,False
23,54,2011-10-28,118.72,False
33,42,2011-07-15,26.9,False
5,35,2010-04-16,1350.0,False
8,5,2011-12-23,50734.86,False
36,60,2012-06-08,225.0,False
11,87,2010-10-29,9917.97,False
37,32,2010-03-05,2.01,False
14,51,2010-10-29,1.96,False
31,74,2011-07-29,13635.92,False
33,40,2011-06-03,5292.44,False
27,3,2011-04-01,11305.8,False
23,49,2010-10-08,26784.52,False
15,9,2010-07-09,27742.38,False
2,6,2010-02-19,10592.63,False
15,80,2010-07-23,46.2,False
23,58,2010-09-24,1616.0,False
41,31,2012-01-27,1111.41,False
20,91,2010-03-19,79699.02,False
9,24,2010-09-03,1495.05,False
20,49,2011-12-23,15804.09,False
6,3,2012-05-25,11935.04,False
3,46,2010-02-26,4992.1,False
3,24,2010-03-12,2063.52,False
21,90,2012-09-07,10753.81,True
20,25,2010-03-12,17350.5,False
41,81,2012-02-03,21192.32,False
38,13,2012-07-13,9962.01,False
13,37,2012-10-05,3475.32,False
33,2,2010-06-04,6939.81,False
16,6,2010-10-29,3654.56,False
8,27,2010-03-05,1252.0,False
8,82,2010-05-14,13828.59,False
22,91,2012-03-23,17803.76,False
16,6,2010-09-03,7075.38,False
10,46,2010-03-05,54203.27,False
16,38,2011-08-05,51382.27,False
42,42,2011-10-14,160.66,False
5,6,2011-05-06,1465.23,False
4,95,2011-10-28,142834.93,False
40,13,2010-09-24,23304.11,False
8,46,2012-07-27,16744.64,False
21,8,2012-04-13,17996.12,False
17,91,2011-07-08,12495.84,False
33,80,2011-03-04,8167.87,False
16,4,2012-09-21,14404.19,False
40,22,2011-12-23,14217.49,False
37,1,2010-10-08,12563.41,False
11,40,2011-03-04,57161.29,False
9,25,2010-12-03,5450.79,False
35,20,2011-11-25,16138.97,True
10,72,2011-03-18,130430.46,False
34,28,2010-05-21,302.46,False
40,80,2011-10-28,14512.32,False
18,91,2012-01-06,31654.35,False
43,81,2011-06-24,19204.9,False
18,5,2012-07-13,13542.02,False
12,42,2012-03-30,6405.0,False
4,10,2011-10-28,35835.77,False
36,26,2012-07-20,124.87,False
35,82,2012-03-23,12710.83,False
20,12,2011-03-25,6239.08,False
17,3,2012-02-24,13179.04,False
19,26,2011-03-11,8052.4,False
1,74,2011-07-15,9455.39,False
41,33,2012-10-12,7916.84,False
35,28,2012-09-07,577.7,True
2,91,2011-12-09,84178.01,False
6,31,2010-12-17,5654.8,False
30,97,2011-12-23,14536.7,False
28,49,2010-07-16,12573.25,False
26,12,2010-10-22,4184.65,False
2,90,2010-04-16,91650.69,False
21,17,2010-07-30,7807.36,False
6,8,2010-10-01,47718.53,False
17,10,2012-09-14,14342.93,False
8,16,2011-07-22,19759.02,False
38,93,2012-01-06,27187.35,False
14,82,2010-12-17,60417.73,False
21,82,2012-08-17,15821.53,False
31,2,2011-12-09,56387.23,False
17,93,2012-01-06,5792.86,False
38,18,2010-04-02,1059.62,False
3,46,2011-10-14,5575.02,False
5,59,2010-02-12,178.79,True
26,22,2011-06-24,4887.55,False
35,83,2011-03-18,3586.58,False
4,71,2012-02-17,9828.94,False
15,79,2011-08-12,8372.21,False
5,60,2012-05-25,243.0,False
13,18,2012-06-15,-1.59,False
25,1,2012-09-28,19043.27,False
8,81,2011-12-16,12810.68,False
12,14,2010-12-17,28203.41,False
26,71,2011-05-06,2123.99,False
26,5,2010-03-19,19177.39,False
40,54,2011-06-24,66.92,False
9,81,2011-04-22,2332.7,False
17,9,2012-08-24,27319.03,False
42,59,2012-02-17,75.63,False
5,2,2012-07-20,12409.06,False
29,71,2012-08-17,2076.82,False
17,3,2012-01-20,18653.59,False
34,21,2011-06-03,3782.3,False
9,90,2010-03-12,2284.59,False
43,27,2011-07-01,9.94,False
3,6,2011-08-12,1368.2,False
21,32,2011-06-24,6483.16,False
16,36,2012-01-27,1920.76,False
22,33,2012-06-08,8051.71,False
1,22,2012-03-02,11402.9,False
6,4,2010-07-09,38354.52,False
32,81,2011-09-30,16615.95,False
10,12,2012-06-01,10794.19,False
45,14,2010-06-04,11389.95,False
31,71,2012-02-24,6472.51,False
14,7,2012-05-25,48498.92,False
38,74,2012-09-07,403.92,True
29,12,2010-12-03,2160.89,False
34,90,2012-05-25,45192.86,False
25,36,2011-10-21,951.51,False
13,13,2010-03-12,47166.23,False
10,12,2010-12-10,8437.98,False
45,67,2011-07-01,5684.95,False
34,1,2012-03-02,19205.77,False
1,79,2011-06-10,35023.2,False
2,16,2011-09-02,18111.52,False
17,3,2011-05-06,15974.05,False
28,54,2010-02-12,322.0,True
14,94,2010-08-20,70232.93,False
2,34,2010-08-27,18040.11,False
35,30,2012-07-13,6860.84,False
26,22,2011-08-19,5998.41,False
32,3,2011-08-26,49250.12,False
38,18,2010-03-12,173.84,False
21,42,2010-03-26,3845.94,False
33,18,2011-12-30,723.0,True
15,93,2012-09-21,320.32,False
34,26,2010-03-26,3975.69,False
13,54,2012-09-28,48.92,False
22,74,2012-03-23,16188.98,False
17,10,2012-06-08,15588.11,False
34,11,2012-06-01,18204.31,False
40,9,2010-02-05,10636.39,False
15,85,2011-11-04,2489.71,False
4,90,2010-05-14,77509.53,False
30,21,2010-06-18,2025.51,False
9,27,2011-09-16,461.28,False
1,44,2012-07-06,4117.76,False
4,37,2011-04-22,3216.57,False
8,71,2011-03-04,2431.86,False
31,14,2011-11-18,21572.91,False
19,31,2010-10-08,3680.14,False
20,36,2010-08-20,485.0,False
14,72,2012-04-27,71754.41,False
13,10,2011-11-04,29326.76,False
19,60,2010-07-16,642.4,False
13,58,2012-04-27,7545.0,False
31,90,2010-02-05,89807.88,False
27,7,2011-04-22,62830.64,False
11,27,2011-06-10,1557.66,False
42,3,2012-04-13,726.46,False
45,30,2010-05-07,4660.65,False
25,18,2010-11-12,11721.93,False
13,20,2011-09-16,7475.46,False
33,38,2012-01-27,16203.32,False
15,31,2010-12-03,3941.9,False
42,4,2011-04-29,14384.59,False
14,13,2011-10-28,62967.28,False
4,14,2010-03-19,23811.97,False
24,56,2011-12-30,504.18,True
31,40,2012-04-06,60202.37,False
23,40,2010-06-25,63607.46,False
7,97,2010-09-03,3330.62,False
27,23,2011-07-22,36452.11,False
35,97,2011-04-15,3048.33,False
32,16,2010-05-14,31614.57,False
45,80,2010-09-03,36.62,False
30,87,2012-07-27,227.42,False
27,9,2012-02-03,13479.45,False
39,40,2011-04-29,52649.01,False
14,2,2011-03-18,77468.02,False
9,36,2012-03-02,-4.98,False
5,55,2012-05-11,2986.95,False
40,16,2010-12-17,3366.25,False
29,72,2012-02-24,37996.46,False
22,36,2012-03-02,2774.58,False
10,16,2011-11-18,7597.61,False
2,21,2010-07-23,11060.01,False
31,52,2010-10-29,1105.62,False
12,34,2012-10-05,17929.91,False
35,36,2011-12-23,5146.35,False
19,34,2011-05-06,17261.31,False
45,18,2012-06-15,1.0,False
15,72,2012-02-03,46931.86,False
23,81,2012-04-27,8868.32,False
44,85,2011-01-07,154.52,False
6,20,2010-03-12,9813.22,False
24,25,2011-12-02,10281.03,False
15,29,2011-05-20,5070.51,False
40,56,2011-08-05,1617.35,False
45,38,2011-12-16,50998.7,False
4,55,2010-10-08,15426.4,False
10,34,2011-12-09,58205.95,False
32,31,2011-02-04,2352.36,False
35,34,2010-10-08,24352.1,False
4,91,2012-10-19,67800.65,False
13,1,2011-09-23,36918.05,False
1,44,2010-10-08,5755.38,False
23,22,2012-06-22,22216.25,False
37,83,2012-03-23,2842.94,False
29,54,2011-02-18,15.0,False
34,44,2010-06-25,2827.47,False
12,93,2011-12-23,885.64,False
12,55,2010-10-01,9325.1,False
18,35,2012-04-20,6031.39,False
34,79,2011-11-11,13991.12,False
23,48,2011-01-14,199.0,False
39,36,2010-04-09,1170.0,False
23,67,2012-06-01,15552.27,False
17,36,2012-02-03,2381.48,False
1,20,2010-06-18,5596.07,False
43,38,2012-07-20,49227.25,False
1,12,2011-06-10,12643.1,False
40,81,2012-03-16,18657.65,False
16,35,2010-03-05,620.0,False
43,82,2011-01-21,7883.81,False
21,81,2012-05-11,5765.52,False
22,12,2012-07-20,4017.55,False
17,82,2011-02-25,13762.07,False
19,94,2012-04-20,34362.72,False
9,54,2010-05-28,12.0,False
20,71,2011-07-15,7310.53,False
16,14,2010-06-25,7887.57,False
38,4,2010-07-09,9573.58,False
13,17,2012-04-20,14726.72,False
17,92,2012-07-06,62653.59,False
13,10,2010-05-21,24834.75,False
24,81,2012-06-22,24584.12,False
13,5,2012-04-20,43551.45,False
16,74,2011-02-04,9382.42,False
36,98,2010-05-21,11300.34,False
21,54,2011-12-30,84.72,True
14,22,2011-08-12,19273.03,False
26,74,2010-06-04,8058.81,False
29,74,2010-11-26,15472.59,True
8,60,2012-04-27,216.0,False
4,20,2010-08-27,7948.09,False
21,93,2010-10-22,541.06,False
16,36,2012-09-07,939.18,True
19,71,2010-10-22,6732.8,False
9,41,2010-04-23,248.0,False
8,4,2010-08-06,22631.66,False
35,17,2011-06-03,14789.47,False
44,17,2010-06-25,294.41,False
10,19,2011-04-22,2514.91,False
26,3,2010-04-09,5488.03,False
2,54,2010-11-12,-6.16,False
18,85,2012-03-02,1324.6,False
31,19,2010-02-26,17.75,False
17,29,2012-09-14,2457.47,False
28,67,2012-09-14,4831.18,False
39,17,2011-02-04,10958.78,False
14,32,2011-01-28,7463.06,False
13,35,2011-12-02,2979.6,False
14,79,2010-03-26,39856.64,False
9,72,2011-12-09,44638.06,False
17,12,2010-05-14,7651.03,False
37,16,2011-12-23,1879.06,False
9,82,2011-06-10,8894.33,False
15,60,2011-09-30,114.4,False
8,58,2012-10-26,1105.0,False
31,72,2012-02-17,67824.73,False
3,92,2012-02-03,9194.67,False
12,60,2010-07-30,378.4,False
38,10,2011-12-16,379.46,False
32,8,2012-05-18,23741.57,False
9,13,2011-10-28,21303.86,False
5,44,2012-03-23,988.84,False
8,80,2010-12-24,11364.67,False
10,23,2010-08-27,57174.11,False
5,3,2012-09-28,3661.62,False
11,67,2011-12-09,13368.13,False
34,5,2010-03-26,32218.52,False
22,32,2012-05-11,7602.77,False
3,79,2010-03-05,7788.16,False
18,22,2010-12-10,20964.55,False
11,45,2011-11-04,5.97,False
17,42,2010-03-26,4625.39,False
9,20,2011-02-11,2827.02,True
21,11,2011-04-29,12392.45,False
38,22,2012-07-20,88.64,False
29,38,2011-07-29,39010.77,False
20,16,2012-10-19,4591.16,False
19,94,2012-09-07,35735.42,True
27,83,2012-03-30,9414.15,False
15,50,2011-03-18,3314.0,False
32,28,2011-10-21,895.96,False
1,38,2011-08-12,69572.84,False
15,28,2010-10-22,1207.29,False
19,82,2010-04-02,19479.22,False
3,82,2011-08-26,5064.77,False
25,81,2010-03-05,7789.63,False
1,24,2011-06-03,3864.18,False
8,5,2012-05-25,15575.68,False
24,10,2011-05-20,21924.69,False
6,56,2011-09-02,1297.01,False
35,81,2011-02-18,7231.85,False
7,79,2010-02-26,5184.07,False
38,2,2011-12-30,9654.72,True
14,54,2010-05-28,444.0,False
44,40,2011-07-22,13900.7,False
38,46,2011-07-01,4850.82,False
32,16,2010-04-02,13910.36,False
2,31,2012-02-17,3700.35,False
1,27,2010-04-02,934.5,False
9,9,2010-05-21,11550.35,False
17,98,2011-12-23,157.72,False
34,22,2010-11-26,13334.1,True
2,54,2010-06-25,201.0,False
4,72,2011-05-20,84494.69,False
8,12,2010-12-03,4922.46,False
15,28,2011-03-25,692.76,False
1,17,2010-06-25,9407.16,False
36,17,2011-12-30,386.76,True
44,59,2012-09-28,15.96,False
18,23,2011-12-30,32586.89,True
37,80,2010-02-05,10781.77,False
3,35,2010-07-02,1059.0,False
37,21,2010-06-04,2109.26,False
10,79,2010-05-21,38323.66,False
12,95,2011-02-25,40727.75,False
4,27,2010-12-31,3648.86,True
19,91,2012-02-24,55013.24,False
19,94,2011-09-23,31530.72,False
12,21,2011-05-20,3810.03,False
20,55,2010-10-22,15288.62,False
18,16,2010-02-26,6101.78,False
23,9,2012-04-06,49449.94,False
12,49,2012-01-27,53.46,False
43,20,2011-05-20,17.91,False
18,80,2012-04-20,547.17,False
39,32,2010-12-10,8469.92,False
39,81,2010-07-09,19792.2,False
24,91,2010-12-24,56916.77,False
22,21,2010-11-12,5634.74,False
19,8,2012-03-16,41753.14,False
31,17,2012-03-02,10488.59,False
9,40,2011-09-02,29561.73,False
31,14,2012-05-11,15696.39,False
21,67,2010-05-14,9979.04,False
17,34,2012-06-22,13434.48,False
8,20,2012-09-14,3514.66,False
34,20,2011-07-01,3313.16,False
37,2,2010-07-09,15380.72,False
37,6,2010-09-03,19.82,False
4,58,2010-09-10,6588.91,True
18,16,2011-10-14,5188.58,False
30,56,2012-04-20,23.7,False
1,5,2010-03-19,22632.57,False
33,79,2010-02-05,8663.49,False
17,24,2012-04-13,4571.87,False
11,30,2012-09-21,5160.19,False
8,22,2012-02-03,7327.5,False
32,46,2010-04-30,24016.62,False
5,41,2010-09-24,420.0,False
34,97,2012-06-22,18716.78,False
40,38,2012-03-02,40019.0,False
26,27,2010-07-23,615.0,False
39,27,2011-01-21,1824.07,False
36,94,2012-05-25,34950.04,False
38,31,2012-09-28,8.0,False
14,3,2011-11-04,11796.37,False
22,27,2012-06-08,1457.61,False
28,42,2011-10-21,6801.71,False
13,96,2011-09-02,11719.09,False
1,71,2010-12-31,2759.7,True
5,4,2010-11-26,10664.3,True
24,67,2012-02-10,15373.68,True
8,59,2011-02-18,534.01,False
4,13,2012-05-25,69190.4,False
17,81,2011-02-18,11613.68,False
32,42,2011-02-18,7857.85,False
18,41,2010-02-05,161.76,False
45,29,2012-07-13,4703.31,False
32,36,2011-12-30,1606.1,True
38,92,2010-04-30,37716.6,False
30,25,2010-08-27,46.75,False
18,12,2011-06-03,4812.4,False
17,19,2012-10-12,3783.57,False
41,41,2011-09-23,4730.13,False
28,91,2012-03-16,54543.84,False
21,35,2011-01-21,1749.5,False
7,16,2010-07-23,21214.74,False
12,36,2010-06-04,5608.4,False
27,93,2012-02-24,49925.04,False
21,14,2012-01-20,15045.4,False
43,17,2010-02-26,869.13,False
33,90,2010-02-26,28736.04,False
24,34,2010-10-01,13763.33,False
42,25,2012-03-09,54.74,False
18,16,2012-01-27,3718.92,False
13,79,2010-06-25,50370.19,False
21,45,2011-04-15,19.96,False
31,25,2011-08-05,9190.39,False
41,74,2011-04-15,16386.02,False
30,95,2011-10-07,43741.96,False
16,25,2012-06-15,5752.93,False
15,28,2011-03-04,611.86,False
32,7,2010-09-10,19088.89,True
15,78,2010-03-12,17.0,False
14,19,2011-06-17,80.85,False
45,55,2012-01-20,4245.82,False
34,67,2011-03-04,5180.98,False
34,94,2011-07-08,41432.78,False
32,7,2011-11-11,26530.12,False
34,25,2012-03-09,5950.61,False
27,38,2011-12-16,46484.67,False
22,26,2010-02-19,7789.71,False
41,54,2010-10-22,45.92,False
28,14,2012-09-28,11917.03,False
6,98,2011-03-04,8425.62,False
6,36,2011-10-21,1296.15,False
15,32,2011-07-22,5347.98,False
27,74,2012-06-08,25673.69,False
20,7,2011-04-22,81643.49,False
12,42,2012-10-19,6821.28,False
25,24,2011-02-11,1971.63,True
43,95,2012-01-13,67789.91,False
41,72,2011-11-18,54133.27,False
45,55,2012-07-13,3236.2,False
32,28,2010-12-24,1316.26,False
15,8,2011-07-08,19674.67,False
23,4,2011-11-25,22921.23,True
25,12,2011-04-22,3295.53,False
1,23,2012-07-06,22965.73,False
1,87,2010-11-12,39369.0,False
9,95,2011-05-20,31689.31,False
30,17,2010-10-22,150.17,False
4,14,2011-08-12,23285.72,False
26,30,2010-08-27,3127.26,False
19,6,2012-03-30,2494.36,False
40,54,2011-02-11,87.0,True
45,29,2011-08-12,3530.01,False
22,42,2011-11-18,9135.65,False
4,55,2011-12-23,70346.57,False
42,87,2011-12-30,1067.86,True
27,31,2012-02-10,1713.86,True
32,60,2010-10-22,783.2,False
44,38,2011-09-30,49544.83,False
26,21,2010-04-23,5509.8,False
31,1,2012-02-17,43413.16,False
19,1,2011-04-29,54119.83,False
42,80,2010-08-20,16055.51,False
14,8,2010-08-06,56616.09,False
37,60,2010-07-09,871.2,False
35,23,2012-09-28,35433.95,False
4,12,2012-01-13,5675.19,False
5,38,2011-01-21,67988.02,False
24,5,2011-02-18,36051.97,False
41,29,2012-02-24,4973.86,False
41,49,2011-10-14,3498.47,False
12,81,2011-11-18,7103.09,False
43,8,2010-02-26,14323.22,False
40,12,2012-09-21,4817.67,False
6,17,2010-07-09,17145.95,False
40,18,2010-10-08,4803.47,False
31,54,2011-08-26,7.5,False
24,3,2011-06-03,6909.51,False
44,67,2012-06-08,1974.68,False
32,32,2010-04-16,3727.74,False
9,24,2012-03-02,3367.2,False
23,4,2012-02-17,27395.25,False
7,94,2010-02-05,4.22,False
20,34,2012-01-27,12979.08,False
25,49,2011-12-23,11771.07,False
34,8,2012-05-11,27481.45,False
9,20,2011-09-30,2401.65,False
26,72,2010-06-04,25166.73,False
34,96,2010-05-07,16830.68,False
12,91,2012-09-21,5748.84,False
7,24,2011-12-23,8200.22,False
23,98,2011-06-17,70.28,False
10,10,2011-04-22,50743.16,False
30,11,2012-04-20,670.12,False
8,87,2010-02-19,14648.8,False
26,67,2012-06-01,7664.15,False
25,31,2011-08-26,3162.24,False
24,34,2012-04-06,16066.93,False
14,1,2012-08-24,18235.88,False
24,49,2011-12-02,5738.18,False
43,74,2011-06-03,610.17,False
18,74,2012-07-27,23481.4,False
6,40,2012-02-03,72644.59,False
18,27,2011-09-02,1462.61,False
39,83,2012-01-13,5687.57,False
22,7,2010-11-05,22979.9,False
31,46,2012-10-19,23091.93,False
3,55,2012-03-02,10074.59,False
41,3,2010-06-04,10877.8,False
22,91,2010-10-22,21031.79,False
28,95,2010-07-02,124924.17,False
13,36,2011-05-20,2685.0,False
25,35,2010-07-02,3436.1,False
43,82,2010-04-23,7913.29,False
29,13,2010-02-19,16818.5,False
17,67,2011-07-15,6482.83,False
32,29,2012-05-25,2721.25,False
1,7,2010-08-06,21842.57,False
11,35,2012-02-10,6049.65,True
29,54,2010-03-12,176.5,False
37,12,2012-07-20,318.58,False
20,56,2011-11-25,1468.42,True
12,72,2011-08-12,46878.68,False
38,18,2012-03-30,457.73,False
12,59,2011-01-21,736.34,False
28,34,2010-10-22,16018.8,False
11,23,2010-06-18,40808.54,False
23,19,2010-08-27,269.29,False
2,81,2010-11-05,31223.48,False
19,24,2010-11-12,4954.74,False
18,92,2011-07-15,34320.57,False
7,85,2010-05-28,1698.89,False
23,19,2011-05-20,826.87,False
14,30,2010-08-13,8085.82,False
45,67,2012-01-06,4466.38,False
39,93,2010-03-19,32839.8,False
10,8,2010-08-06,90316.08,False
30,90,2011-04-01,33874.02,False
42,14,2011-01-14,1587.07,False
34,94,2012-10-26,39055.63,False
26,17,2010-08-13,7600.91,False
39,28,2012-09-21,459.29,False
39,82,2010-09-17,15223.97,False
42,7,2011-11-11,411.01,False
31,5,2010-08-06,16373.06,False
3,27,2010-04-09,335.0,False
1,48,2012-09-21,1101.0,False
19,14,2011-10-21,15792.13,False
18,56,2011-05-13,26697.88,False
45,71,2010-09-17,4190.7,False
2,28,2012-03-16,678.35,False
45,1,2011-09-02,11142.98,False
45,56,2012-09-14,1183.36,False
39,21,2011-12-02,9081.74,False
39,31,2012-02-17,2594.54,False
41,36,2011-09-09,1157.51,True
35,36,2011-03-11,2414.0,False
35,67,2012-06-22,7594.51,False
24,7,2012-01-27,12990.37,False
42,23,2012-06-29,63.35,False
29,67,2010-03-05,5154.53,False
14,12,2010-07-30,6167.21,False
31,12,2012-06-15,2788.37,False
17,27,2012-02-24,1562.66,False
15,4,2010-12-31,11834.11,True
29,93,2012-07-20,1717.28,False
13,81,2010-06-11,36211.33,False
20,17,2010-12-03,22988.12,False
16,32,2010-08-27,5395.03,False
5,9,2012-07-06,8512.1,False
41,17,2010-10-29,11237.9,False
29,82,2011-09-09,8368.6,True
18,38,2011-10-28,60579.79,False
39,81,2010-03-05,18168.3,False
19,50,2010-04-23,1056.0,False
10,85,2011-05-20,3484.4,False
27,21,2012-09-14,5840.84,False
28,96,2010-11-19,19877.57,False
33,18,2010-12-03,104.5,False
2,54,2011-09-23,10.0,False
9,1,2012-01-13,9902.8,False
22,29,2012-05-18,8140.88,False
13,19,2010-02-05,3893.71,False
6,31,2011-01-21,2440.5,False
24,27,2011-08-05,1588.1,False
7,98,2012-08-17,380.57,False
26,20,2011-05-06,2976.36,False
45,6,2011-06-10,3297.43,False
12,60,2012-06-15,504.0,False
3,72,2012-07-20,28090.64,False
14,60,2010-03-05,396.0,False
11,79,2010-03-26,28475.34,False
23,10,2010-06-18,35820.71,False
3,22,2010-12-03,2535.24,False
10,96,2011-08-19,10026.08,False
6,25,2010-08-27,15784.89,False
14,23,2010-08-20,33405.15,False
11,9,2012-06-15,22315.92,False
45,29,2010-04-09,4424.13,False
10,59,2010-07-02,1226.45,False
35,28,2011-07-08,313.2,False
22,3,2010-12-31,5924.94,True
44,17,2011-08-12,245.67,False
25,8,2011-03-04,29934.73,False
34,65,2011-03-11,48375.92,False
34,87,2012-08-03,8870.98,False
10,20,2010-06-18,15628.19,False
5,13,2012-01-20,10496.62,False
31,56,2011-12-09,2951.97,False
8,44,2010-12-17,5136.28,False
22,12,2010-11-05,3184.12,False
15,44,2012-08-10,3535.14,False
10,30,2010-08-27,12041.68,False
27,97,2011-10-21,19405.16,False
5,10,2012-08-17,10993.06,False
7,52,2012-08-03,1132.04,False
26,49,2012-10-19,5397.91,False
28,58,2011-11-18,5290.0,False
22,52,2012-08-31,1861.7,False
11,59,2011-09-16,411.24,False
25,25,2011-11-04,8386.97,False
3,38,2011-01-21,116346.49,False
12,25,2011-06-17,22129.71,False
2,58,2010-07-30,32167.0,False
21,92,2012-04-20,26041.93,False
40,45,2011-01-14,31.41,False
18,20,2012-04-20,6172.46,False
38,11,2011-03-18,678.09,False
31,17,2010-05-07,7504.09,False
15,85,2010-08-20,3350.33,False
16,13,2012-06-29,15697.61,False
2,33,2012-03-16,6447.58,False
2,60,2011-08-12,228.8,False
27,59,2012-10-12,223.99,False
10,83,2011-01-21,194.23,False
26,90,2011-03-04,55146.74,False
13,20,2012-09-21,6271.08,False
41,3,2010-08-20,63242.68,False
16,85,2011-06-03,2898.69,False
24,46,2010-10-22,13042.58,False
43,21,2010-04-30,2019.82,False
10,36,2012-04-20,3972.0,False
5,13,2011-10-21,10457.87,False
33,94,2012-04-27,23078.06,False
42,85,2011-09-30,24.06,False
39,93,2010-06-18,38135.4,False
12,59,2011-08-26,497.36,False
45,31,2011-09-16,1968.5,False
16,82,2010-03-05,8244.38,False
42,3,2010-10-15,717.24,False
44,9,2010-09-24,36.25,False
28,4,2011-11-18,27541.41,False
16,60,2012-06-29,117.0,False
31,80,2012-02-17,19268.41,False
18,85,2010-12-10,4097.56,False
22,35,2011-12-09,4203.58,False
24,20,2010-06-25,8157.47,False
17,52,2010-07-02,3074.78,False
41,42,2011-12-02,4730.85,False
16,26,2011-10-14,2590.46,False
33,10,2012-10-26,73.63,False
31,44,2010-03-05,1803.61,False
38,7,2011-09-02,376.88,False
33,2,2011-09-16,8155.77,False
8,12,2011-01-21,5585.21,False
3,17,2010-11-19,2762.61,False
38,83,2010-10-15,1984.33,False
36,67,2011-09-23,584.16,False
41,80,2011-10-28,17090.83,False
32,91,2012-03-16,47990.24,False
34,13,2011-03-11,22378.78,False
36,38,2012-10-12,16826.52,False
38,87,2011-10-07,854.92,False
18,18,2011-01-28,1636.0,False
15,11,2010-06-18,13200.86,False
40,79,2012-04-06,14180.9,False
16,24,2012-04-27,1160.52,False
44,55,2010-04-16,5.0,False
22,98,2011-08-05,183.48,False
21,87,2010-08-20,8231.16,False
20,60,2012-06-01,513.0,False
25,36,2012-01-27,742.82,False
26,35,2011-09-23,2027.18,False
26,42,2010-10-22,2759.47,False
9,13,2010-10-15,21512.98,False
8,26,2012-08-03,3403.59,False
40,92,2012-06-08,120537.45,False
32,94,2010-05-21,53877.24,False
19,3,2012-06-08,11460.53,False
2,1,2010-11-05,46198.84,False
30,82,2012-09-14,3646.28,False
45,22,2010-07-16,8161.79,False
27,91,2010-04-23,74690.76,False
26,54,2012-03-30,8.0,False
5,59,2011-09-02,7.48,False
